,LID,FORECLOSED
41480,775000000000.0,False
41481,247000000000.0,False
41482,936000000000.0,False
41483,130000000000.0,False
41484,129000000000.0,False
41485,338000000000.0,False
41486,992000000000.0,False
41487,500000000000.0,False
41488,429000000000.0,False
41489,811000000000.0,False
41490,407000000000.0,False
41491,512000000000.0,False
41492,201000000000.0,False
41493,465000000000.0,False
41494,575000000000.0,False
41495,870000000000.0,False
41496,159000000000.0,False
41497,634000000000.0,False
41498,396000000000.0,False
41499,585000000000.0,False
41500,356000000000.0,False
41501,207000000000.0,False
41502,870000000000.0,False
41503,348000000000.0,False
41504,853000000000.0,False
41505,555000000000.0,False
41506,332000000000.0,False
41507,688000000000.0,False
41508,731000000000.0,False
41509,300000000000.0,False
41510,922000000000.0,False
41511,323000000000.0,False
41512,410000000000.0,False
41513,530000000000.0,False
41514,592000000000.0,False
41515,824000000000.0,False
41516,459000000000.0,False
41517,522000000000.0,False
41518,385000000000.0,False
41519,883000000000.0,False
41520,746000000000.0,False
41521,441000000000.0,False
41522,162000000000.0,False
41523,751000000000.0,False
41524,409000000000.0,False
41525,449000000000.0,False
41526,547000000000.0,False
41527,476000000000.0,False
41528,485000000000.0,False
41529,793000000000.0,False
41530,355000000000.0,False
41531,212000000000.0,False
41532,307000000000.0,False
41533,359000000000.0,False
41534,863000000000.0,False
41535,763000000000.0,False
41536,252000000000.0,False
41537,633000000000.0,False
41538,121000000000.0,False
41539,845000000000.0,False
41540,133000000000.0,False
41541,791000000000.0,False
41542,305000000000.0,False
41543,753000000000.0,False
41544,879000000000.0,False
41545,858000000000.0,False
41546,450000000000.0,False
41547,614000000000.0,False
41548,911000000000.0,False
41549,663000000000.0,False
41550,871000000000.0,False
41551,949000000000.0,False
41552,344000000000.0,False
41553,223000000000.0,False
41554,376000000000.0,False
41555,599000000000.0,False
41556,604000000000.0,False
41557,483000000000.0,False
41558,478000000000.0,False
41559,753000000000.0,False
41560,755000000000.0,False
41561,935000000000.0,False
41562,256000000000.0,False
41563,627000000000.0,False
41564,193000000000.0,False
41565,427000000000.0,False
41566,211000000000.0,False
41567,376000000000.0,False
41568,337000000000.0,False
41569,924000000000.0,False
41570,455000000000.0,False
41571,334000000000.0,False
41572,171000000000.0,False
41573,514000000000.0,False
41574,250000000000.0,False
41575,838000000000.0,False
41576,702000000000.0,False
41577,604000000000.0,False
41578,861000000000.0,False
41579,826000000000.0,False
41580,633000000000.0,False
41581,855000000000.0,False
41582,324000000000.0,False
41583,458000000000.0,False
41584,429000000000.0,False
41585,775000000000.0,False
41586,337000000000.0,False
41587,850000000000.0,False
41588,570000000000.0,False
41589,142000000000.0,False
41590,457000000000.0,False
41591,106000000000.0,False
41592,281000000000.0,False
41593,281000000000.0,False
41594,686000000000.0,False
41595,512000000000.0,False
41596,166000000000.0,False
41597,246000000000.0,False
41598,441000000000.0,False
41599,360000000000.0,False
41600,150000000000.0,False
41601,461000000000.0,True
41602,996000000000.0,False
41603,660000000000.0,False
41604,408000000000.0,False
41605,488000000000.0,False
41606,842000000000.0,False
41607,374000000000.0,False
41608,509000000000.0,False
41609,761000000000.0,False
41610,288000000000.0,False
41611,131000000000.0,False
41612,477000000000.0,False
41613,729000000000.0,False
41614,724000000000.0,False
41615,563000000000.0,False
41616,895000000000.0,False
41617,593000000000.0,False
41618,872000000000.0,False
41619,624000000000.0,False
41620,484000000000.0,False
41621,836000000000.0,False
41622,252000000000.0,False
41623,497000000000.0,False
41624,504000000000.0,False
41625,468000000000.0,False
41626,514000000000.0,False
41627,819000000000.0,False
41628,690000000000.0,False
41629,879000000000.0,False
41630,873000000000.0,False
41631,440000000000.0,False
41632,304000000000.0,False
41633,492000000000.0,False
41634,434000000000.0,False
41635,369000000000.0,False
41636,357000000000.0,False
41637,427000000000.0,False
41638,792000000000.0,False
41639,427000000000.0,False
41640,751000000000.0,False
41641,569000000000.0,False
41642,427000000000.0,False
41643,860000000000.0,False
41644,242000000000.0,False
41645,925000000000.0,False
41646,863000000000.0,False
41647,230000000000.0,False
41648,153000000000.0,False
41649,737000000000.0,False
41650,157000000000.0,False
41651,395000000000.0,False
41652,656000000000.0,False
41653,128000000000.0,False
41654,185000000000.0,False
41655,261000000000.0,False
41656,360000000000.0,False
41657,280000000000.0,False
41658,904000000000.0,False
41659,363000000000.0,False
41660,499000000000.0,False
41661,127000000000.0,False
41662,257000000000.0,False
41663,145000000000.0,False
41664,144000000000.0,False
41665,971000000000.0,False
41666,202000000000.0,False
41667,575000000000.0,False
41668,680000000000.0,False
41669,663000000000.0,False
41670,309000000000.0,False
41671,694000000000.0,False
41672,601000000000.0,False
41673,547000000000.0,False
41674,367000000000.0,False
41675,665000000000.0,False
41676,379000000000.0,False
41677,326000000000.0,False
41678,555000000000.0,False
41679,533000000000.0,False
41680,592000000000.0,False
41681,485000000000.0,False
41682,131000000000.0,False
41683,504000000000.0,False
41684,524000000000.0,False
41685,198000000000.0,False
41686,350000000000.0,False
41687,134000000000.0,False
41688,184000000000.0,False
41689,961000000000.0,False
41690,406000000000.0,False
41691,491000000000.0,False
41692,955000000000.0,False
41693,442000000000.0,False
41694,130000000000.0,False
41695,551000000000.0,False
41696,467000000000.0,False
41697,882000000000.0,False
41698,944000000000.0,False
41699,819000000000.0,False
41700,235000000000.0,False
41701,918000000000.0,False
41702,971000000000.0,False
41703,870000000000.0,False
41704,742000000000.0,False
41705,473000000000.0,False
41706,186000000000.0,False
41707,298000000000.0,False
41708,629000000000.0,False
41709,678000000000.0,False
41710,484000000000.0,False
41711,311000000000.0,False
41712,813000000000.0,False
41713,472000000000.0,False
41714,272000000000.0,False
41715,740000000000.0,False
41716,526000000000.0,False
41717,912000000000.0,False
41718,929000000000.0,False
41719,601000000000.0,False
41720,681000000000.0,False
41721,702000000000.0,False
41722,428000000000.0,False
41723,505000000000.0,False
41724,686000000000.0,False
41725,317000000000.0,False
41726,455000000000.0,False
41727,662000000000.0,False
41728,292000000000.0,False
41729,101000000000.0,False
41730,276000000000.0,False
41731,258000000000.0,False
41732,805000000000.0,False
41733,646000000000.0,False
41734,114000000000.0,False
41735,983000000000.0,False
41736,888000000000.0,False
41737,842000000000.0,False
41738,168000000000.0,False
41739,865000000000.0,False
41740,497000000000.0,False
41741,271000000000.0,False
41742,730000000000.0,False
41743,425000000000.0,False
41744,117000000000.0,False
41745,644000000000.0,False
41746,183000000000.0,False
41747,600000000000.0,False
41748,670000000000.0,False
41749,317000000000.0,False
41750,879000000000.0,False
41751,229000000000.0,False
41752,243000000000.0,False
41753,734000000000.0,False
41754,681000000000.0,False
41755,897000000000.0,False
41756,422000000000.0,False
41757,864000000000.0,False
41758,300000000000.0,False
41759,880000000000.0,False
41760,971000000000.0,False
41761,188000000000.0,False
41762,317000000000.0,False
41763,209000000000.0,False
41764,177000000000.0,False
41765,299000000000.0,False
41766,326000000000.0,False
41767,396000000000.0,False
41768,425000000000.0,False
41769,938000000000.0,False
41770,959000000000.0,False
41771,500000000000.0,False
41772,205000000000.0,False
41773,209000000000.0,False
41774,185000000000.0,False
41775,814000000000.0,False
41776,510000000000.0,False
41777,692000000000.0,False
41778,423000000000.0,False
41779,772000000000.0,False
41780,202000000000.0,False
41781,568000000000.0,False
41782,963000000000.0,False
41783,519000000000.0,False
41784,815000000000.0,False
41785,413000000000.0,False
41786,153000000000.0,False
41787,625000000000.0,False
41788,188000000000.0,False
41789,694000000000.0,False
41790,609000000000.0,False
41791,953000000000.0,False
41792,873000000000.0,False
41793,287000000000.0,False
41794,467000000000.0,False
41795,479000000000.0,False
41796,838000000000.0,False
41797,206000000000.0,False
41798,454000000000.0,False
41799,540000000000.0,False
41800,330000000000.0,False
41801,925000000000.0,False
41802,524000000000.0,False
41803,259000000000.0,False
41804,393000000000.0,False
41805,699000000000.0,False
41806,338000000000.0,False
41807,708000000000.0,False
41808,764000000000.0,False
41809,130000000000.0,False
41810,381000000000.0,False
41811,520000000000.0,False
41812,282000000000.0,False
41813,631000000000.0,False
41814,234000000000.0,False
41815,869000000000.0,False
41816,468000000000.0,False
41817,777000000000.0,False
41818,659000000000.0,False
41819,168000000000.0,False
41820,322000000000.0,False
41821,921000000000.0,False
41822,889000000000.0,False
41823,233000000000.0,False
41824,561000000000.0,False
41825,943000000000.0,False
41826,246000000000.0,False
41827,824000000000.0,False
41828,618000000000.0,False
41829,349000000000.0,False
41830,675000000000.0,False
41831,294000000000.0,False
41832,278000000000.0,False
41833,346000000000.0,False
41834,900000000000.0,False
41835,988000000000.0,False
41836,917000000000.0,False
41837,290000000000.0,False
41838,995000000000.0,False
41839,704000000000.0,False
41840,152000000000.0,False
41841,757000000000.0,False
41842,106000000000.0,False
41843,841000000000.0,False
41844,234000000000.0,False
41845,631000000000.0,False
41846,662000000000.0,False
41847,572000000000.0,False
41848,168000000000.0,False
41849,115000000000.0,False
41850,150000000000.0,False
41851,981000000000.0,False
41852,818000000000.0,False
41853,202000000000.0,False
41854,686000000000.0,False
41855,742000000000.0,False
41856,227000000000.0,False
41857,247000000000.0,False
41858,354000000000.0,False
41859,416000000000.0,False
41860,174000000000.0,False
41861,206000000000.0,False
41862,949000000000.0,False
41863,339000000000.0,False
41864,444000000000.0,False
41865,120000000000.0,False
41866,953000000000.0,False
41867,176000000000.0,False
41868,377000000000.0,False
41869,799000000000.0,False
41870,701000000000.0,False
41871,383000000000.0,False
41872,454000000000.0,False
41873,717000000000.0,False
41874,706000000000.0,False
41875,536000000000.0,False
41876,156000000000.0,False
41877,259000000000.0,False
41878,231000000000.0,False
41879,896000000000.0,False
41880,815000000000.0,False
41881,641000000000.0,False
41882,650000000000.0,False
41883,256000000000.0,False
41884,271000000000.0,False
41885,726000000000.0,False
41886,317000000000.0,False
41887,308000000000.0,False
41888,417000000000.0,False
41889,330000000000.0,False
41890,612000000000.0,False
41891,737000000000.0,False
41892,849000000000.0,False
41893,569000000000.0,False
41894,845000000000.0,False
41895,211000000000.0,False
41896,256000000000.0,False
41897,183000000000.0,False
41898,618000000000.0,False
41899,418000000000.0,False
41900,231000000000.0,False
41901,652000000000.0,False
41902,648000000000.0,False
41903,763000000000.0,False
41904,108000000000.0,False
41905,823000000000.0,False
41906,744000000000.0,False
41907,691000000000.0,False
41908,738000000000.0,False
41909,564000000000.0,False
41910,550000000000.0,False
41911,576000000000.0,False
41912,631000000000.0,False
41913,972000000000.0,False
41914,667000000000.0,False
41915,577000000000.0,False
41916,782000000000.0,False
41917,830000000000.0,False
41918,390000000000.0,False
41919,900000000000.0,False
41920,594000000000.0,False
41921,227000000000.0,False
41922,458000000000.0,False
41923,112000000000.0,False
41924,460000000000.0,False
41925,377000000000.0,False
41926,751000000000.0,False
41927,565000000000.0,False
41928,675000000000.0,False
41929,994000000000.0,False
41930,929000000000.0,False
41931,979000000000.0,False
41932,861000000000.0,False
41933,858000000000.0,False
41934,885000000000.0,False
41935,866000000000.0,False
41936,484000000000.0,False
41937,582000000000.0,False
41938,282000000000.0,True
41939,714000000000.0,False
41940,396000000000.0,False
41941,666000000000.0,False
41942,820000000000.0,False
41943,864000000000.0,False
41944,345000000000.0,False
41945,795000000000.0,False
41946,792000000000.0,False
41947,437000000000.0,False
41948,350000000000.0,False
41949,167000000000.0,False
41950,219000000000.0,False
41951,548000000000.0,False
41952,719000000000.0,False
41953,767000000000.0,False
41954,371000000000.0,False
41955,806000000000.0,False
41956,962000000000.0,False
41957,955000000000.0,False
41958,273000000000.0,False
41959,539000000000.0,False
41960,312000000000.0,False
41961,475000000000.0,False
41962,388000000000.0,False
41963,761000000000.0,False
41964,943000000000.0,False
41965,676000000000.0,False
41966,230000000000.0,False
41967,243000000000.0,False
41968,443000000000.0,False
41969,486000000000.0,False
41970,496000000000.0,False
41971,678000000000.0,False
41972,665000000000.0,False
41973,659000000000.0,False
41974,897000000000.0,False
41975,259000000000.0,False
41976,638000000000.0,False
41977,581000000000.0,False
41978,246000000000.0,False
41979,843000000000.0,False
41980,876000000000.0,False
41981,644000000000.0,False
41982,271000000000.0,False
41983,861000000000.0,False
41984,192000000000.0,False
41985,879000000000.0,False
41986,982000000000.0,False
41987,472000000000.0,False
41988,776000000000.0,False
41989,656000000000.0,False
41990,113000000000.0,False
41991,479000000000.0,False
41992,701000000000.0,False
41993,835000000000.0,False
41994,892000000000.0,False
41995,675000000000.0,False
41996,693000000000.0,False
41997,781000000000.0,False
41998,364000000000.0,False
41999,856000000000.0,False
42000,740000000000.0,False
42001,677000000000.0,False
42002,331000000000.0,False
42003,923000000000.0,False
42004,249000000000.0,False
42005,266000000000.0,False
42006,246000000000.0,False
42007,220000000000.0,False
42008,116000000000.0,False
42009,105000000000.0,False
42010,768000000000.0,False
42011,273000000000.0,False
42012,756000000000.0,False
42013,180000000000.0,False
42014,558000000000.0,False
42015,236000000000.0,False
42016,227000000000.0,False
42017,116000000000.0,False
42018,352000000000.0,False
42019,614000000000.0,False
42020,501000000000.0,False
42021,176000000000.0,False
42022,155000000000.0,False
42023,428000000000.0,False
42024,957000000000.0,False
42025,789000000000.0,False
42026,273000000000.0,False
42027,521000000000.0,False
42028,691000000000.0,False
42029,415000000000.0,False
42030,728000000000.0,False
42031,371000000000.0,False
42032,776000000000.0,True
42033,626000000000.0,False
42034,842000000000.0,False
42035,102000000000.0,False
42036,440000000000.0,False
42037,192000000000.0,False
42038,718000000000.0,False
42039,810000000000.0,False
42040,627000000000.0,False
42041,887000000000.0,False
42042,714000000000.0,False
42043,782000000000.0,False
42044,283000000000.0,True
42045,723000000000.0,False
42046,101000000000.0,False
42047,456000000000.0,False
42048,212000000000.0,False
42049,597000000000.0,False
42050,785000000000.0,False
42051,680000000000.0,False
42052,507000000000.0,False
42053,810000000000.0,False
42054,482000000000.0,False
42055,935000000000.0,False
42056,170000000000.0,False
42057,144000000000.0,False
42058,850000000000.0,False
42059,670000000000.0,False
42060,442000000000.0,False
42061,695000000000.0,False
42062,106000000000.0,False
42063,116000000000.0,False
42064,749000000000.0,False
42065,144000000000.0,False
42066,207000000000.0,False
42067,565000000000.0,False
42068,955000000000.0,False
42069,490000000000.0,False
42070,453000000000.0,False
42071,367000000000.0,False
42072,767000000000.0,False
42073,230000000000.0,False
42074,638000000000.0,False
42075,790000000000.0,False
42076,359000000000.0,False
42077,286000000000.0,False
42078,786000000000.0,False
42079,681000000000.0,False
42080,550000000000.0,False
42081,357000000000.0,False
42082,122000000000.0,False
42083,497000000000.0,False
42084,715000000000.0,False
42085,192000000000.0,False
42086,852000000000.0,False
42087,802000000000.0,False
42088,456000000000.0,False
42089,637000000000.0,False
42090,739000000000.0,False
42091,555000000000.0,False
42092,342000000000.0,False
42093,288000000000.0,False
42094,556000000000.0,False
42095,834000000000.0,False
42096,913000000000.0,False
42097,482000000000.0,False
42098,524000000000.0,False
42099,412000000000.0,False
42100,746000000000.0,False
42101,711000000000.0,False
42102,874000000000.0,False
42103,630000000000.0,False
42104,708000000000.0,False
42105,856000000000.0,False
42106,428000000000.0,False
42107,234000000000.0,False
42108,533000000000.0,False
42109,550000000000.0,False
42110,756000000000.0,False
42111,579000000000.0,False
42112,404000000000.0,False
42113,816000000000.0,False
42114,727000000000.0,False
42115,114000000000.0,False
42116,439000000000.0,False
42117,468000000000.0,False
42118,222000000000.0,False
42119,664000000000.0,False
42120,257000000000.0,False
42121,223000000000.0,False
42122,544000000000.0,False
42123,105000000000.0,False
42124,137000000000.0,False
42125,450000000000.0,False
42126,372000000000.0,False
42127,421000000000.0,False
42128,526000000000.0,False
42129,634000000000.0,False
42130,378000000000.0,False
42131,880000000000.0,False
42132,648000000000.0,False
42133,332000000000.0,False
42134,628000000000.0,False
42135,943000000000.0,False
42136,815000000000.0,False
42137,436000000000.0,False
42138,416000000000.0,False
42139,863000000000.0,False
42140,431000000000.0,False
42141,195000000000.0,False
42142,872000000000.0,False
42143,688000000000.0,False
42144,715000000000.0,False
42145,585000000000.0,False
42146,393000000000.0,False
42147,432000000000.0,False
42148,404000000000.0,False
42149,620000000000.0,False
42150,283000000000.0,False
42151,563000000000.0,False
42152,795000000000.0,False
42153,899000000000.0,False
42154,663000000000.0,False
42155,898000000000.0,False
42156,204000000000.0,False
42157,622000000000.0,False
42158,389000000000.0,False
42159,956000000000.0,False
42160,507000000000.0,False
42161,442000000000.0,False
42162,579000000000.0,False
42163,613000000000.0,False
42164,410000000000.0,False
42165,855000000000.0,False
42166,977000000000.0,False
42167,306000000000.0,False
42168,161000000000.0,False
42169,308000000000.0,False
42170,915000000000.0,False
42171,545000000000.0,False
42172,387000000000.0,False
42173,599000000000.0,False
42174,728000000000.0,False
42175,560000000000.0,False
42176,711000000000.0,False
42177,646000000000.0,False
42178,143000000000.0,False
42179,198000000000.0,False
42180,117000000000.0,False
42181,829000000000.0,False
42182,191000000000.0,False
42183,688000000000.0,False
42184,171000000000.0,False
42185,778000000000.0,False
42186,511000000000.0,False
42187,756000000000.0,False
42188,394000000000.0,False
42189,235000000000.0,False
42190,849000000000.0,False
42191,607000000000.0,False
42192,922000000000.0,False
42193,811000000000.0,False
42194,437000000000.0,False
42195,603000000000.0,False
42196,906000000000.0,False
42197,371000000000.0,False
42198,206000000000.0,False
42199,550000000000.0,False
42200,157000000000.0,False
42201,700000000000.0,False
42202,757000000000.0,False
42203,720000000000.0,False
42204,169000000000.0,False
42205,760000000000.0,False
42206,916000000000.0,False
42207,893000000000.0,False
42208,822000000000.0,False
42209,988000000000.0,False
42210,328000000000.0,False
42211,763000000000.0,False
42212,663000000000.0,False
42213,124000000000.0,False
42214,456000000000.0,False
42215,642000000000.0,False
42216,964000000000.0,False
42217,170000000000.0,False
42218,903000000000.0,False
42219,430000000000.0,False
42220,883000000000.0,False
42221,506000000000.0,False
42222,217000000000.0,False
42223,750000000000.0,False
42224,167000000000.0,False
42225,479000000000.0,False
42226,628000000000.0,False
42227,494000000000.0,False
42228,723000000000.0,False
42229,552000000000.0,False
42230,654000000000.0,False
42231,131000000000.0,False
42232,482000000000.0,False
42233,857000000000.0,False
42234,685000000000.0,False
42235,397000000000.0,False
42236,169000000000.0,False
42237,820000000000.0,False
42238,577000000000.0,False
42239,731000000000.0,False
42240,188000000000.0,False
42241,237000000000.0,False
42242,928000000000.0,False
42243,505000000000.0,False
42244,582000000000.0,False
42245,903000000000.0,False
42246,811000000000.0,False
42247,268000000000.0,False
42248,512000000000.0,False
42249,334000000000.0,False
42250,125000000000.0,False
42251,410000000000.0,False
42252,815000000000.0,False
42253,796000000000.0,False
42254,591000000000.0,False
42255,649000000000.0,False
42256,341000000000.0,False
42257,395000000000.0,False
42258,759000000000.0,False
42259,551000000000.0,False
42260,924000000000.0,False
42261,607000000000.0,False
42262,905000000000.0,False
42263,382000000000.0,False
42264,306000000000.0,False
42265,253000000000.0,False
42266,803000000000.0,False
42267,762000000000.0,False
42268,277000000000.0,False
42269,263000000000.0,False
42270,611000000000.0,False
42271,916000000000.0,False
42272,681000000000.0,False
42273,428000000000.0,False
42274,144000000000.0,False
42275,561000000000.0,False
42276,385000000000.0,False
42277,384000000000.0,False
42278,780000000000.0,False
42279,287000000000.0,False
42280,929000000000.0,False
42281,850000000000.0,False
42282,382000000000.0,False
42283,673000000000.0,False
42284,924000000000.0,False
42285,979000000000.0,False
42286,592000000000.0,False
42287,764000000000.0,False
42288,899000000000.0,False
42289,920000000000.0,False
42290,364000000000.0,False
42291,996000000000.0,False
42292,380000000000.0,False
42293,246000000000.0,False
42294,943000000000.0,False
42295,629000000000.0,False
42296,729000000000.0,False
42297,938000000000.0,False
42298,928000000000.0,False
42299,427000000000.0,False
42300,855000000000.0,False
42301,322000000000.0,False
42302,263000000000.0,False
42303,275000000000.0,False
42304,442000000000.0,False
42305,533000000000.0,False
42306,277000000000.0,False
42307,223000000000.0,False
42308,128000000000.0,False
42309,406000000000.0,False
42310,160000000000.0,False
42311,253000000000.0,False
42312,177000000000.0,False
42313,261000000000.0,False
42314,685000000000.0,False
42315,684000000000.0,False
42316,267000000000.0,False
42317,569000000000.0,False
42318,484000000000.0,False
42319,437000000000.0,False
42320,172000000000.0,False
42321,873000000000.0,False
42322,352000000000.0,False
42323,397000000000.0,False
42324,627000000000.0,False
42325,791000000000.0,False
42326,194000000000.0,False
42327,171000000000.0,False
42328,126000000000.0,False
42329,726000000000.0,False
42330,563000000000.0,False
42331,367000000000.0,False
42332,439000000000.0,False
42333,655000000000.0,False
42334,832000000000.0,False
42335,124000000000.0,False
42336,671000000000.0,False
42337,183000000000.0,False
42338,893000000000.0,False
42339,885000000000.0,False
42340,600000000000.0,False
42341,101000000000.0,False
42342,972000000000.0,False
42343,823000000000.0,False
42344,784000000000.0,False
42345,390000000000.0,False
42346,652000000000.0,False
42347,731000000000.0,False
42348,807000000000.0,False
42349,206000000000.0,False
42350,728000000000.0,False
42351,547000000000.0,False
42352,445000000000.0,False
42353,574000000000.0,False
42354,152000000000.0,False
42355,503000000000.0,False
42356,871000000000.0,False
42357,759000000000.0,False
42358,595000000000.0,False
42359,417000000000.0,False
42360,685000000000.0,False
42361,544000000000.0,False
42362,302000000000.0,False
42363,561000000000.0,False
42364,967000000000.0,False
42365,331000000000.0,False
42366,988000000000.0,False
42367,309000000000.0,False
42368,262000000000.0,False
42369,958000000000.0,False
42370,956000000000.0,False
42371,581000000000.0,False
42372,203000000000.0,False
42373,158000000000.0,False
42374,506000000000.0,False
42375,143000000000.0,False
42376,219000000000.0,False
42377,554000000000.0,False
42378,573000000000.0,False
42379,659000000000.0,False
42380,627000000000.0,False
42381,220000000000.0,False
42382,457000000000.0,False
42383,354000000000.0,False
42384,741000000000.0,False
42385,827000000000.0,False
42386,716000000000.0,False
42387,853000000000.0,False
42388,364000000000.0,False
42389,615000000000.0,False
42390,253000000000.0,False
42391,719000000000.0,False
42392,602000000000.0,False
42393,214000000000.0,False
42394,574000000000.0,False
42395,593000000000.0,False
42396,228000000000.0,False
42397,654000000000.0,False
42398,527000000000.0,False
42399,854000000000.0,False
42400,982000000000.0,False
42401,492000000000.0,False
42402,783000000000.0,False
42403,108000000000.0,False
42404,268000000000.0,False
42405,406000000000.0,False
42406,656000000000.0,False
42407,420000000000.0,False
42408,358000000000.0,False
42409,514000000000.0,False
42410,549000000000.0,False
42411,627000000000.0,False
42412,579000000000.0,False
42413,203000000000.0,False
42414,766000000000.0,False
42415,244000000000.0,False
42416,434000000000.0,False
42417,269000000000.0,False
42418,984000000000.0,False
42419,396000000000.0,False
42420,402000000000.0,False
42421,672000000000.0,False
42422,913000000000.0,False
42423,185000000000.0,False
42424,535000000000.0,False
42425,447000000000.0,False
42426,231000000000.0,False
42427,507000000000.0,False
42428,644000000000.0,False
42429,486000000000.0,False
42430,498000000000.0,False
42431,906000000000.0,False
42432,612000000000.0,False
42433,350000000000.0,False
42434,626000000000.0,False
42435,114000000000.0,False
42436,980000000000.0,False
42437,131000000000.0,False
42438,280000000000.0,False
42439,371000000000.0,False
42440,823000000000.0,False
42441,277000000000.0,False
42442,638000000000.0,False
42443,462000000000.0,False
42444,442000000000.0,False
42445,736000000000.0,False
42446,346000000000.0,False
42447,337000000000.0,False
42448,412000000000.0,False
42449,356000000000.0,False
42450,801000000000.0,False
42451,869000000000.0,False
42452,121000000000.0,False
42453,486000000000.0,False
42454,197000000000.0,False
42455,181000000000.0,False
42456,803000000000.0,False
42457,962000000000.0,False
42458,690000000000.0,False
42459,798000000000.0,False
42460,348000000000.0,False
42461,542000000000.0,False
42462,624000000000.0,False
42463,437000000000.0,False
42464,940000000000.0,False
42465,749000000000.0,False
42466,324000000000.0,False
42467,195000000000.0,False
42468,463000000000.0,False
42469,629000000000.0,False
42470,709000000000.0,False
42471,548000000000.0,False
42472,461000000000.0,False
42473,989000000000.0,False
42474,831000000000.0,False
42475,844000000000.0,False
42476,426000000000.0,False
42477,883000000000.0,False
42478,442000000000.0,False
42479,198000000000.0,False
42480,689000000000.0,False
42481,241000000000.0,False
42482,670000000000.0,False
42483,643000000000.0,False
42484,770000000000.0,False
42485,128000000000.0,False
42486,389000000000.0,False
42487,901000000000.0,False
42488,602000000000.0,False
42489,709000000000.0,False
42490,956000000000.0,False
42491,171000000000.0,False
42492,117000000000.0,True
42493,635000000000.0,False
42494,352000000000.0,False
42495,708000000000.0,False
42496,142000000000.0,False
42497,967000000000.0,False
42498,134000000000.0,False
42499,506000000000.0,False
42500,393000000000.0,False
42501,248000000000.0,False
42502,358000000000.0,False
42503,635000000000.0,False
42504,666000000000.0,False
42505,408000000000.0,False
42506,440000000000.0,False
42507,424000000000.0,False
42508,286000000000.0,False
42509,179000000000.0,False
42510,723000000000.0,False
42511,227000000000.0,False
42512,737000000000.0,False
42513,789000000000.0,False
42514,259000000000.0,False
42515,921000000000.0,False
42516,437000000000.0,False
42517,494000000000.0,False
42518,646000000000.0,False
42519,831000000000.0,False
42520,571000000000.0,False
42521,202000000000.0,False
42522,417000000000.0,False
42523,831000000000.0,False
42524,801000000000.0,False
42525,902000000000.0,False
42526,314000000000.0,False
42527,472000000000.0,False
42528,585000000000.0,False
42529,802000000000.0,False
42530,100000000000.0,False
42531,359000000000.0,False
42532,517000000000.0,False
42533,257000000000.0,False
42534,739000000000.0,False
42535,324000000000.0,False
42536,340000000000.0,False
42537,681000000000.0,False
42538,872000000000.0,False
42539,959000000000.0,False
42540,590000000000.0,False
42541,971000000000.0,False
42542,517000000000.0,False
42543,740000000000.0,False
42544,119000000000.0,False
42545,567000000000.0,False
42546,734000000000.0,False
42547,618000000000.0,False
42548,527000000000.0,False
42549,578000000000.0,False
42550,693000000000.0,False
42551,554000000000.0,False
42552,797000000000.0,False
42553,287000000000.0,False
42554,212000000000.0,False
42555,236000000000.0,False
42556,308000000000.0,False
42557,768000000000.0,False
42558,804000000000.0,False
42559,252000000000.0,False
42560,207000000000.0,True
42561,269000000000.0,False
42562,187000000000.0,False
42563,792000000000.0,False
42564,277000000000.0,False
42565,286000000000.0,False
42566,696000000000.0,False
42567,1000000000000.0,False
42568,475000000000.0,False
42569,779000000000.0,False
42570,534000000000.0,False
42571,968000000000.0,False
42572,746000000000.0,False
42573,166000000000.0,False
42574,324000000000.0,False
42575,714000000000.0,False
42576,381000000000.0,False
42577,137000000000.0,False
42578,848000000000.0,False
42579,766000000000.0,False
42580,500000000000.0,False
42581,798000000000.0,False
42582,840000000000.0,False
42583,728000000000.0,False
42584,183000000000.0,False
42585,915000000000.0,False
42586,330000000000.0,False
42587,731000000000.0,False
42588,513000000000.0,False
42589,941000000000.0,False
42590,800000000000.0,False
42591,409000000000.0,False
42592,589000000000.0,False
42593,345000000000.0,False
42594,930000000000.0,True
42595,465000000000.0,False
42596,484000000000.0,False
42597,633000000000.0,False
42598,361000000000.0,False
42599,333000000000.0,False
42600,706000000000.0,False
42601,584000000000.0,False
42602,695000000000.0,False
42603,314000000000.0,False
42604,987000000000.0,False
42605,186000000000.0,False
42606,706000000000.0,False
42607,569000000000.0,False
42608,193000000000.0,False
42609,744000000000.0,False
42610,787000000000.0,False
42611,505000000000.0,False
42612,398000000000.0,False
42613,591000000000.0,False
42614,421000000000.0,False
42615,754000000000.0,False
42616,601000000000.0,False
42617,232000000000.0,False
42618,859000000000.0,False
42619,260000000000.0,False
42620,808000000000.0,False
42621,292000000000.0,False
42622,303000000000.0,False
42623,670000000000.0,False
42624,614000000000.0,False
42625,103000000000.0,False
42626,683000000000.0,False
42627,997000000000.0,False
42628,595000000000.0,False
42629,948000000000.0,False
42630,121000000000.0,False
42631,766000000000.0,False
42632,148000000000.0,False
42633,575000000000.0,False
42634,246000000000.0,False
42635,849000000000.0,False
42636,396000000000.0,False
42637,674000000000.0,False
42638,824000000000.0,False
42639,248000000000.0,False
42640,278000000000.0,False
42641,270000000000.0,False
42642,568000000000.0,False
42643,211000000000.0,False
42644,362000000000.0,False
